# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 20000, i.e. number of multipoles equal to 19999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 15979       4.409512256348e-15       5.710265280450e-17      -7.899603973310e-17       5.181541369366e-17       1.346567199714e-19       9.561471982732e-21       1.670419735764e-23 
 15980       4.268432980073e-15       5.713396531594e-17      -8.017490873309e-17       5.181981165053e-17       1.346077087895e-19       9.558219124459e-21       1.669964706914e-23 
 15981       4.128941374480e-15       5.716479000492e-17      -8.134087598448e-17       5.182401749780e-17       1.345587151035e-19       9.554958093065e-21       1.669509341118e-23 
 15982       3.991229691556e-15       5.719506454901e-17      -8.249230568165e-17       5.182800760294e-17       1.345097389072e-19       9.551689353459e-21       1.669053667548e-23 
 15983       3.855490279293e-15       5.722472659464e-17      -8.362756120200e-17       5.183175832158e-17       1.344607801943e-19       9.548413370788e-21       1.668597715386e-23 
 15984       3.721915581704e-15       5.725371375713e-17      -8.474500510584e-17       5.183524599757e-17       1.344118389584e-19       9.545130610428e-21       1.668141513834e-23 
 15985       3.590698138840e-15       5.728196362063e-17      -8.584299913624e-17       5.183844696295e-17       1.343629151934e-19       9.541841537993e-21       1.667685092103e-23 
 15986       3.462030586807e-15       5.730941373817e-17      -8.691990421891e-17       5.184133753794e-17       1.343140088930e-19       9.538546619329e-21       1.667228479425e-23 
 15987       3.336105657773e-15       5.733600163164e-17      -8.797408046205e-17       5.184389403098e-17       1.342651200509e-19       9.535246320516e-21       1.666771705040e-23 
 15988       3.213095591266e-15       5.736167130316e-17      -8.900405823827e-17       5.184609526546e-17       1.342162486607e-19       9.531940920212e-21       1.666314802743e-23 
 15989       3.093090347394e-15       5.738639277577e-17      -9.000905160160e-17       5.184793016278e-17       1.341673947157e-19       9.528629946498e-21       1.665857824480e-23 
 15990       2.976159336988e-15       5.741014257066e-17      -9.098844534103e-17       5.184939016626e-17       1.341185582090e-19       9.525312739515e-21       1.665400826765e-23 
 15991       2.862372005178e-15       5.743289719743e-17      -9.194162394133e-17       5.185046671498e-17       1.340697391338e-19       9.521988639075e-21       1.664943866134e-23 
 15992       2.751797831400e-15       5.745463315403e-17      -9.286797158294e-17       5.185115124382e-17       1.340209374831e-19       9.518656984661e-21       1.664486999155e-23 
 15993       2.644506329403e-15       5.747532692683e-17      -9.376687214197e-17       5.185143518341e-17       1.339721532502e-19       9.515317115426e-21       1.664030282423e-23 
 15994       2.540567047254e-15       5.749495499055e-17      -9.463770919011e-17       5.185130996015e-17       1.339233864282e-19       9.511968370194e-21       1.663573772562e-23 
 15995       2.440049567339e-15       5.751349380832e-17      -9.547986599462e-17       5.185076699621e-17       1.338746370101e-19       9.508610087458e-21       1.663117526224e-23 
 15996       2.343023506375e-15       5.753091983162e-17      -9.629272551827e-17       5.184979770954e-17       1.338259049891e-19       9.505241605383e-21       1.662661600089e-23 
 15997       2.249558515412e-15       5.754720950032e-17      -9.707567041927e-17       5.184839351383e-17       1.337771903583e-19       9.501862261803e-21       1.662206050865e-23 
 15998       2.159724279836e-15       5.756233924267e-17      -9.782808305127e-17       5.184654581855e-17       1.337284931108e-19       9.498471394222e-21       1.661750935289e-23 
 15999       2.073590519380e-15       5.757628547529e-17      -9.854934546327e-17       5.184424602894e-17       1.336798132396e-19       9.495068339817e-21       1.661296310126e-23 
 16000       1.991226988125e-15       5.758902460315e-17      -9.923883939959e-17       5.184148554600e-17       1.336311507379e-19       9.491652435430e-21       1.660842232170e-23 
 16001       1.912703474505e-15       5.760053301962e-17      -9.989594629981e-17       5.183825576650e-17       1.335825055988e-19       9.488223017578e-21       1.660388758243e-23 
 16002       1.838089801315e-15       5.761078710643e-17      -1.005200472987e-16       5.183454808296e-17       1.335338778152e-19       9.484779422445e-21       1.659935945193e-23 
 16003       1.767455825716e-15       5.761976323365e-17      -1.011105232264e-16       5.183035388367e-17       1.334852673803e-19       9.481320985886e-21       1.659483849901e-23 
 16004       1.700871439239e-15       5.762743775975e-17      -1.016667546078e-16       5.182566455269e-17       1.334366742870e-19       9.477847043426e-21       1.659032529271e-23 
 16005       1.638406567791e-15       5.763378703154e-17      -1.021881216633e-16       5.182047146982e-17       1.333880985285e-19       9.474356930259e-21       1.658582040240e-23 
 16006       1.580131171658e-15       5.763878738420e-17      -1.026740043081e-16       5.181476601064e-17       1.333395400978e-19       9.470849981249e-21       1.658132439770e-23 
 16007       1.526115245517e-15       5.764241514126e-17      -1.031237821523e-16       5.180853954649e-17       1.332909989879e-19       9.467325530931e-21       1.657683784854e-23 
 16008       1.476428818433e-15       5.764464661460e-17      -1.035368345011e-16       5.180178344445e-17       1.332424751919e-19       9.463782913509e-21       1.657236132511e-23 
 16009       1.431141953869e-15       5.764545810448e-17      -1.039125403546e-16       5.179448906739e-17       1.331939687027e-19       9.460221462855e-21       1.656789539790e-23 
 16010       1.390324749693e-15       5.764482589950e-17      -1.042502784076e-16       5.178664777391e-17       1.331454795133e-19       9.456640512513e-21       1.656344063767e-23 
 16011       1.354047338177e-15       5.764272627660e-17      -1.045494270499e-16       5.177825091837e-17       1.330970076168e-19       9.453039395695e-21       1.655899761548e-23 
 16012       1.322379886010e-15       5.763913550108e-17      -1.048093643659e-16       5.176928985090e-17       1.330485530062e-19       9.449417445283e-21       1.655456690266e-23 
 16013       1.295392594298e-15       5.763402982658e-17      -1.050294681347e-16       5.175975591739e-17       1.330001156744e-19       9.445773993829e-21       1.655014907082e-23 
 16014       1.273155698570e-15       5.762738549510e-17      -1.052091158302e-16       5.174964045946e-17       1.329516956144e-19       9.442108373553e-21       1.654574469188e-23 
 16015       1.255739468786e-15       5.761917873698e-17      -1.053476846206e-16       5.173893481451e-17       1.329032928191e-19       9.438419916344e-21       1.654135433800e-23 
 16016       1.243214209340e-15       5.760938577089e-17      -1.054445513690e-16       5.172763031568e-17       1.328549072817e-19       9.434707953764e-21       1.653697858168e-23 
 16017       1.235650259065e-15       5.759798280384e-17      -1.054990926329e-16       5.171571829187e-17       1.328065389949e-19       9.430971817039e-21       1.653261799565e-23 
 16018       1.233117991240e-15       5.758494603121e-17      -1.055106846641e-16       5.170319006772e-17       1.327581879518e-19       9.427210837068e-21       1.652827315295e-23 
 16019       1.235687813595e-15       5.757025163667e-17      -1.054787034091e-16       5.169003696365e-17       1.327098541453e-19       9.423424344418e-21       1.652394462691e-23 
 16020       1.243430168317e-15       5.755387579225e-17      -1.054025245086e-16       5.167625029580e-17       1.326615375683e-19       9.419611669324e-21       1.651963299113e-23 
 16021       1.256415532051e-15       5.753579465832e-17      -1.052815232975e-16       5.166182137609e-17       1.326132382138e-19       9.415772141692e-21       1.651533881950e-23 
 16022       1.274714415912e-15       5.751598438357e-17      -1.051150748053e-16       5.164674151215e-17       1.325649560746e-19       9.411905091094e-21       1.651106268619e-23 
 16023       1.298397365486e-15       5.749442110502e-17      -1.049025537555e-16       5.163100200741e-17       1.325166911437e-19       9.408009846775e-21       1.650680516567e-23 
 16024       1.327534960835e-15       5.747108094801e-17      -1.046433345658e-16       5.161459416101e-17       1.324684434141e-19       9.404085737645e-21       1.650256683266e-23 
 16025       1.362197816506e-15       5.744594002623e-17      -1.043367913480e-16       5.159750926784e-17       1.324202128785e-19       9.400132092284e-21       1.649834826220e-23 
 16026       1.402456581531e-15       5.741897444167e-17      -1.039822979082e-16       5.157973861858e-17       1.323719995299e-19       9.396148238943e-21       1.649415002960e-23 
 16027       1.448343013083e-15       5.739017300648e-17      -1.035795615566e-16       5.156127828704e-17       1.323238033612e-19       9.392134040954e-21       1.648997238008e-23 
 16028       1.499733158547e-15       5.735957542114e-17      -1.031296248718e-16       5.154214349742e-17       1.322756243654e-19       9.388091503513e-21       1.648581423734e-23 
 16029       1.556464066581e-15       5.732723413121e-17      -1.026338648531e-16       5.152235427023e-17       1.322274625355e-19       9.384023168372e-21       1.648167419408e-23 
 16030       1.618372703745e-15       5.729320160866e-17      -1.020936591937e-16       5.150193063605e-17       1.321793178647e-19       9.379931578552e-21       1.647755084231e-23 
 16031       1.685295954488e-15       5.725753035192e-17      -1.015103862807e-16       5.148089263559e-17       1.321311903458e-19       9.375819278350e-21       1.647344277331e-23 
 16032       1.757070621135e-15       5.722027288583e-17      -1.008854251955e-16       5.145926031962e-17       1.320830799719e-19       9.371688813332e-21       1.646934857769e-23 
 16033       1.833533423874e-15       5.718148176167e-17      -1.002201557133e-16       5.143705374901e-17       1.320349867360e-19       9.367542730342e-21       1.646526684531e-23 
 16034       1.914521000741e-15       5.714120955717e-17      -9.951595830383e-17       5.141429299471e-17       1.319869106311e-19       9.363383577493e-21       1.646119616536e-23 
 16035       1.999869907613e-15       5.709950887652e-17      -9.877421413129e-17       5.139099813778e-17       1.319388516502e-19       9.359213904173e-21       1.645713512631e-23 
 16036       2.089416618189e-15       5.705643235033e-17      -9.799630505423e-17       5.136718926937e-17       1.318908097863e-19       9.355036261043e-21       1.645308231593e-23 
 16037       2.182997523982e-15       5.701203263568e-17      -9.718361362589e-17       5.134288649074e-17       1.318427850324e-19       9.350853200040e-21       1.644903632128e-23 
 16038       2.280448934300e-15       5.696636241613e-17      -9.633752309423e-17       5.131810991321e-17       1.317947773813e-19       9.346667274373e-21       1.644499572871e-23 
 16039       2.381607076241e-15       5.691947440167e-17      -9.545941740204e-17       5.129287965825e-17       1.317467868262e-19       9.342481038525e-21       1.644095912387e-23 
 16040       2.486308094674e-15       5.687142132877e-17      -9.455068118705e-17       5.126721585739e-17       1.316988133599e-19       9.338297048254e-21       1.643692509170e-23 
 16041       2.594388052229e-15       5.682225596039e-17      -9.361269978205e-17       5.124113865229e-17       1.316508569754e-19       9.334117860593e-21       1.643289221644e-23 
 16042       2.705682929283e-15       5.677203108593e-17      -9.264685921499e-17       5.121466819471e-17       1.316029176656e-19       9.329946033849e-21       1.642885908161e-23 
 16043       2.820028623948e-15       5.672079952130e-17      -9.165454620909e-17       5.118782464651e-17       1.315549954235e-19       9.325784127606e-21       1.642482427003e-23 
