# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 20500, i.e. number of multipoles equal to 20499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 10190       1.861462869178e-16       6.962140787846e-20       3.027229566330e-18       0.000000000000e+00       1.210076237040e-18       7.374708657955e-20       1.312625771752e-22 
 10191       1.860672784605e-16       6.958373540661e-20       3.025824823201e-18       0.000000000000e+00       1.209567813878e-18       7.372108534617e-20       1.311978576101e-22 
 10192       1.859883131818e-16       6.954608566176e-20       3.024420864045e-18       0.000000000000e+00       1.209059634438e-18       7.369547926864e-20       1.311333326990e-22 
 10193       1.859093910700e-16       6.950845878709e-20       3.023017690805e-18       0.000000000000e+00       1.208551698607e-18       7.367024204445e-20       1.310689940519e-22 
 10194       1.858305121132e-16       6.947085492587e-20       3.021615305429e-18       0.000000000000e+00       1.208044006272e-18       7.364534735030e-20       1.310048332720e-22 
 10195       1.857516762994e-16       6.943327422147e-20       3.020213709862e-18       0.000000000000e+00       1.207536557316e-18       7.362076884212e-20       1.309408419561e-22 
 10196       1.856728836167e-16       6.939571681735e-20       3.018812906053e-18       0.000000000000e+00       1.207029351626e-18       7.359648015503e-20       1.308770116941e-22 
 10197       1.855941340531e-16       6.935818285710e-20       3.017412895950e-18       0.000000000000e+00       1.206522389087e-18       7.357245490336e-20       1.308133340695e-22 
 10198       1.855154275965e-16       6.932067248438e-20       3.016013681505e-18       0.000000000000e+00       1.206015669584e-18       7.354866668062e-20       1.307498006589e-22 
 10199       1.854367642350e-16       6.928318584298e-20       3.014615264667e-18       0.000000000000e+00       1.205509193001e-18       7.352508905954e-20       1.306864030323e-22 
 10200       1.853581439564e-16       6.924572307676e-20       3.013217647391e-18       0.000000000000e+00       1.205002959222e-18       7.350169559202e-20       1.306231327531e-22 
 10201       1.852795667486e-16       6.920828432969e-20       3.011820831628e-18       0.000000000000e+00       1.204496968132e-18       7.347845980912e-20       1.305599813779e-22 
 10202       1.852010325994e-16       6.917086974586e-20       3.010424819333e-18       0.000000000000e+00       1.203991219616e-18       7.345535522111e-20       1.304969404567e-22 
 10203       1.851225414967e-16       6.913347946943e-20       3.009029612463e-18       0.000000000000e+00       1.203485713555e-18       7.343235531741e-20       1.304340015329e-22 
 10204       1.850440934282e-16       6.909611364469e-20       3.007635212974e-18       0.000000000000e+00       1.202980449834e-18       7.340943356662e-20       1.303711561432e-22 
 10205       1.849656883817e-16       6.905877241600e-20       3.006241622824e-18       0.000000000000e+00       1.202475428337e-18       7.338656341648e-20       1.303083958174e-22 
 10206       1.848873263449e-16       6.902145592785e-20       3.004848843971e-18       0.000000000000e+00       1.201970648946e-18       7.336371829389e-20       1.302457120789e-22 
 10207       1.848090073054e-16       6.898416432482e-20       3.003456878376e-18       0.000000000000e+00       1.201466111543e-18       7.334087160492e-20       1.301830964444e-22 
 10208       1.847307312509e-16       6.894689775158e-20       3.002065728000e-18       0.000000000000e+00       1.200961816012e-18       7.331799673476e-20       1.301205404236e-22 
 10209       1.846524981690e-16       6.890965635291e-20       3.000675394804e-18       0.000000000000e+00       1.200457762235e-18       7.329506704776e-20       1.300580355200e-22 
 10210       1.845743080472e-16       6.887244027369e-20       2.999285880753e-18       0.000000000000e+00       1.199953950093e-18       7.327205588738e-20       1.299955732300e-22 
 10211       1.844961608732e-16       6.883524965889e-20       2.997897187811e-18       0.000000000000e+00       1.199450379469e-18       7.324893657624e-20       1.299331450435e-22 
 10212       1.844180566344e-16       6.879808465362e-20       2.996509317943e-18       0.000000000000e+00       1.198947050244e-18       7.322568241606e-20       1.298707424437e-22 
 10213       1.843399953182e-16       6.876094540303e-20       2.995122273116e-18       0.000000000000e+00       1.198443962299e-18       7.320226668768e-20       1.298083569070e-22 
 10214       1.842619769122e-16       6.872383205242e-20       2.993736055297e-18       0.000000000000e+00       1.197941115516e-18       7.317866265107e-20       1.297459799034e-22 
 10215       1.841840014038e-16       6.868674474717e-20       2.992350666456e-18       0.000000000000e+00       1.197438509775e-18       7.315484354530e-20       1.296836028959e-22 
 10216       1.841060687660e-16       6.864968361291e-20       2.990966108160e-18       0.000000000000e+00       1.196936144954e-18       7.313078678074e-20       1.296212189923e-22 
 10217       1.840281789157e-16       6.861264869596e-20       2.989582380368e-18       0.000000000000e+00       1.196434020909e-18       7.310648652214e-20       1.295588279020e-22 
 10218       1.839503317551e-16       6.857564002280e-20       2.988199482636e-18       0.000000000000e+00       1.195932137497e-18       7.308194112363e-20       1.294964309863e-22 
 10219       1.838725271864e-16       6.853865761992e-20       2.986817414521e-18       0.000000000000e+00       1.195430494570e-18       7.305714893810e-20       1.294340296076e-22 
 10220       1.837947651120e-16       6.850170151381e-20       2.985436175576e-18       0.000000000000e+00       1.194929091983e-18       7.303210831725e-20       1.293716251292e-22 
 10221       1.837170454338e-16       6.846477173097e-20       2.984055765356e-18       0.000000000000e+00       1.194427929589e-18       7.300681761157e-20       1.293092189155e-22 
 10222       1.836393680538e-16       6.842786829792e-20       2.982676183414e-18       0.000000000000e+00       1.193927007241e-18       7.298127517032e-20       1.292468123320e-22 
 10223       1.835617328738e-16       6.839099124118e-20       2.981297429302e-18       0.000000000000e+00       1.193426324792e-18       7.295547934158e-20       1.291844067453e-22 
 10224       1.834841397957e-16       6.835414058727e-20       2.979919502572e-18       0.000000000000e+00       1.192925882095e-18       7.292942847222e-20       1.291220035231e-22 
 10225       1.834065887211e-16       6.831731636272e-20       2.978542402774e-18       0.000000000000e+00       1.192425679001e-18       7.290312090787e-20       1.290596040340e-22 
 10226       1.833290795515e-16       6.828051859408e-20       2.977166129458e-18       0.000000000000e+00       1.191925715365e-18       7.287655499298e-20       1.289972096477e-22 
 10227       1.832516121885e-16       6.824374730790e-20       2.975790682174e-18       0.000000000000e+00       1.191425991036e-18       7.284972907078e-20       1.289348217352e-22 
 10228       1.831741865333e-16       6.820700253073e-20       2.974416060471e-18       0.000000000000e+00       1.190926505868e-18       7.282264148329e-20       1.288724416682e-22 
 10229       1.830968024873e-16       6.817028428913e-20       2.973042263894e-18       0.000000000000e+00       1.190427259711e-18       7.279529057133e-20       1.288100708197e-22 
 10230       1.830194599517e-16       6.813359260969e-20       2.971669291993e-18       0.000000000000e+00       1.189928252416e-18       7.276767467448e-20       1.287477105637e-22 
 10231       1.829421588274e-16       6.809692751897e-20       2.970297144311e-18       0.000000000000e+00       1.189429483835e-18       7.273979213114e-20       1.286853622753e-22 
 10232       1.828648990154e-16       6.806028904357e-20       2.968925820395e-18       0.000000000000e+00       1.188930953818e-18       7.271164127848e-20       1.286230273306e-22 
 10233       1.827876804167e-16       6.802367721007e-20       2.967555319790e-18       0.000000000000e+00       1.188432662215e-18       7.268322045247e-20       1.285607071069e-22 
 10234       1.827105029319e-16       6.798709204509e-20       2.966185642037e-18       0.000000000000e+00       1.187934608877e-18       7.265452798786e-20       1.284984029823e-22 
 10235       1.826333664618e-16       6.795053357523e-20       2.964816786682e-18       0.000000000000e+00       1.187436793653e-18       7.262556221820e-20       1.284361163363e-22 
 10236       1.825562709068e-16       6.791400182711e-20       2.963448753264e-18       0.000000000000e+00       1.186939216393e-18       7.259632147580e-20       1.283738485492e-22 
 10237       1.824792161675e-16       6.787749682735e-20       2.962081541327e-18       0.000000000000e+00       1.186441876947e-18       7.256680409179e-20       1.283116010024e-22 
 10238       1.824022021442e-16       6.784101860259e-20       2.960715150409e-18       0.000000000000e+00       1.185944775163e-18       7.253700839607e-20       1.282493750786e-22 
 10239       1.823252287371e-16       6.780456717947e-20       2.959349580051e-18       0.000000000000e+00       1.185447910890e-18       7.250693271732e-20       1.281871721612e-22 
 10240       1.822482958465e-16       6.776814258463e-20       2.957984829792e-18       0.000000000000e+00       1.184951283977e-18       7.247657538303e-20       1.281249936351e-22 
 10241       1.821714033723e-16       6.773174484473e-20       2.956620899170e-18       0.000000000000e+00       1.184454894273e-18       7.244593471945e-20       1.280628408858e-22 
 10242       1.820945512146e-16       6.769537398644e-20       2.955257787721e-18       0.000000000000e+00       1.183958741625e-18       7.241500905162e-20       1.280007153002e-22 
 10243       1.820177392731e-16       6.765903003642e-20       2.953895494983e-18       0.000000000000e+00       1.183462825881e-18       7.238379670339e-20       1.279386182661e-22 
 10244       1.819409674477e-16       6.762271302135e-20       2.952534020491e-18       0.000000000000e+00       1.182967146888e-18       7.235229599737e-20       1.278765511726e-22 
 10245       1.818642356379e-16       6.758642296792e-20       2.951173363780e-18       0.000000000000e+00       1.182471704495e-18       7.232050525495e-20       1.278145154095e-22 
 10246       1.817875437434e-16       6.755015990283e-20       2.949813524383e-18       0.000000000000e+00       1.181976498547e-18       7.228842279634e-20       1.277525123680e-22 
 10247       1.817108916636e-16       6.751392385276e-20       2.948454501835e-18       0.000000000000e+00       1.181481528892e-18       7.225604694049e-20       1.276905434401e-22 
 10248       1.816342792978e-16       6.747771484444e-20       2.947096295668e-18       0.000000000000e+00       1.180986795377e-18       7.222337600517e-20       1.276286100192e-22 
 10249       1.815577065453e-16       6.744153290458e-20       2.945738905412e-18       0.000000000000e+00       1.180492297847e-18       7.219040830691e-20       1.275667134994e-22 
 10250       1.814811733052e-16       6.740537805990e-20       2.944382330600e-18       0.000000000000e+00       1.179998036148e-18       7.215714216104e-20       1.275048552761e-22 
 10251       1.814046794765e-16       6.736925033714e-20       2.943026570762e-18       0.000000000000e+00       1.179504010127e-18       7.212357588165e-20       1.274430367457e-22 
