# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       7.273742935105e+02       7.276342856579e-04       3.762519389180e+02       2.727096160475e+00       1.380274639735e+04       1.895007349974e+01       1.005356565567e+07       1.861838103383e+02       7.744573598440e-01       9.544988250988e-01       5.172351741414e+00       3.426601706359e-08       5.357455078565e-01       7.437053468479e+00       2.500169559950e+04       1.265157458712e+00 
       7.223038669392e+02       7.360355044602e-04       3.781215539790e+02       2.697014290263e+00       1.380087678229e+04       1.908033042971e+01       9.982227543779e+06       1.869612808548e+02       7.531165988569e-01       9.347036301937e-01       5.065083185239e+00       3.426601706359e-08       5.209826333253e-01       7.273886081881e+00       2.522352663102e+04       1.263892689265e+00 
       7.172687282523e+02       7.445304285383e-04       3.799988621887e+02       2.667273595798e+00       1.379899947408e+04       1.921147187857e+01       9.911389803399e+06       1.877406371034e+02       7.323638627051e-01       9.153189308053e-01       4.960039070985e+00       3.426601706359e-08       5.066265360816e-01       7.114348434843e+00       2.544710179563e+04       1.262631773674e+00 
       7.122686319631e+02       7.531200729466e-04       3.818838885713e+02       2.637870065581e+00       1.379711444769e+04       1.934350373676e+01       9.841048947144e+06       1.885218761474e+02       7.121829500631e-01       8.963362152857e-01       4.857173274724e+00       3.426601706359e-08       4.926660085522e-01       6.958358482891e+00       2.567243328699e+04       1.261374719508e+00 
       7.073033342919e+02       7.618054635273e-04       3.837766582300e+02       2.608799737311e+00       1.379522167803e+04       1.947643193269e+01       9.771201511848e+06       1.893049950178e+02       6.925581059492e-01       8.777471484553e-01       4.756440628792e+00       3.426601706359e-08       4.790901519312e-01       6.805836069393e+00       2.589953337983e+04       1.260121534139e+00 
       7.023725931538e+02       7.705876370250e-04       3.856771963469e+02       2.580058697257e+00       1.379332113992e+04       1.961026243299e+01       9.701844058386e+06       1.900899907141e+02       6.734740094311e-01       8.595435679452e-01       4.657796901973e+00       3.426601706359e-08       4.658883676740e-01       6.656702881290e+00       2.612841443057e+04       1.258872224744e+00 
       6.974761681469e+02       7.794676412012e-04       3.875855281834e+02       2.551643079637e+00       1.379141280808e+04       1.974500124273e+01       9.632973171521e+06       1.908768602040e+02       6.549157616679e-01       8.417174806144e-01       4.561198780086e+00       3.426601706359e-08       4.530503492260e-01       6.510882405861e+00       2.635908887787e+04       1.257626798304e+00 
       6.926138205410e+02       7.884465349506e-04       3.895016790808e+02       2.523549066006e+00       1.378949665718e+04       1.988065440569e+01       9.564585459727e+06       1.916656004240e+02       6.368688742833e-01       8.242610590418e-01       4.466603846970e+00       3.426601706359e-08       4.405660739793e-01       6.368299888540e+00       2.659156924326e+04       1.256385261605e+00 
       6.877853132654e+02       7.975253884189e-04       3.914256744607e+02       2.495772884647e+00       1.378757266180e+04       2.001722800453e+01       9.496677555030e+06       1.924562082793e+02       6.193192580577e-01       8.071666380912e-01       4.373970565872e+00       3.426601706359e-08       4.284257954502e-01       6.228882291737e+00       2.682586813170e+04       1.255147621241e+00 
       6.829904108978e+02       8.067052831211e-04       3.933575398249e+02       2.468310809974e+00       1.378564079644e+04       2.015472816109e+01       9.429246112846e+06       1.932486806441e+02       6.022532119330e-01       7.904267115465e-01       4.283258261218e+00       3.426601706359e-08       4.166200356728e-01       6.092558254636e+00       2.706199823219e+04       1.253913883610e+00 
       6.782288796526e+02       8.159873120617e-04       3.952973007565e+02       2.441159161948e+00       1.378370103551e+04       2.029316103661e+01       9.362287811815e+06       1.940430143619e+02       5.856574123190e-01       7.740339288179e-01       4.194427100757e+00       3.426601706359e-08       4.051395778019e-01       5.959258053962e+00       2.729997231840e+04       1.252684054921e+00 
       6.735004873699e+02       8.253725798559e-04       3.972449829199e+02       2.414314305487e+00       1.378175335334e+04       2.043253283194e+01       9.295799353642e+06       1.948392062456e+02       5.695189026955e-01       7.579810917156e-01       4.107438078080e+00       3.426601706359e-08       3.939754589199e-01       5.828913565677e+00       2.753980324924e+04       1.251458141191e+00 
       6.688050035035e+02       8.348622028520e-04       3.992006120610e+02       2.387772649898e+00       1.377979772420e+04       2.057284978781e+01       9.229777462938e+06       1.956372530778e+02       5.538250834998e-01       7.422611512899e-01       4.022252995504e+00       3.426601706359e-08       3.831189630415e-01       5.701458227601e+00       2.778150396952e+04       1.250236148246e+00 
       6.641421991106e+02       8.444573092553e-04       4.011642140081e+02       2.361530648310e+00       1.377783412226e+04       2.071411818507e+01       9.164218887059e+06       1.964371516106e+02       5.385637022938e-01       7.268672047385e-01       3.938834447299e+00       3.426601706359e-08       3.725616143110e-01       5.576827002908e+00       2.802508751053e+04       1.249018081723e+00 
       6.595118468400e+02       8.541590392534e-04       4.031358146718e+02       2.335584797114e+00       1.377586252159e+04       2.085634434492e+01       9.099120395951e+06       1.972388985664e+02       5.237228442010e-01       7.117924923758e-01       3.857145803279e+00       3.426601706359e-08       3.622951703875e-01       5.454956344510e+00       2.827056699067e+04       1.247803947071e+00 
       6.549137209211e+02       8.639685451421e-04       4.051154400460e+02       2.309931635411e+00       1.377388289622e+04       2.099953462915e+01       9.034478781991e+06       1.980424906379e+02       5.092909226073e-01       6.970303946665e-01       3.777151192720e+00       3.426601706359e-08       3.523116160119e-01       5.335784160272e+00       2.851795561612e+04       1.246593749550e+00 
       6.503475971533e+02       8.738869914536e-04       4.071031162075e+02       2.284567744470e+00       1.377189522006e+04       2.114369544042e+01       8.970290859831e+06       1.988479244879e+02       4.952566701184e-01       6.825744293205e-01       3.698815488615e+00       3.426601706359e-08       3.426031567513e-01       5.219249779071e+00       2.876726668142e+04       1.245387494235e+00 
       6.458132528947e+02       8.839155550857e-04       4.090988693171e+02       2.259489747189e+00       1.376989946695e+04       2.128883322245e+01       8.906553466249e+06       1.996551967503e+02       4.816091297651e-01       6.684182484469e-01       3.622104292259e+00       3.426601706359e-08       3.331622129155e-01       5.105293917653e+00       2.901851357012e+04       1.244185186015e+00 
       6.413104670514e+02       8.940554254318e-04       4.111027256196e+02       2.234694307569e+00       1.376789561064e+04       2.143495446034e+01       8.843263459989e+06       2.004643040295e+02       4.683376464524e-01       6.545556357687e-01       3.546983918152e+00       3.426601706359e-08       3.239814136410e-01       4.993858648280e+00       2.927170975545e+04       1.242986829592e+00 
       6.368390200669e+02       9.043078045130e-04       4.131147114443e+02       2.210178130185e+00       1.376588362482e+04       2.158206568074e+01       8.780417721610e+06       2.012752429011e+02       4.554318586428e-01       6.409805038938e-01       3.473421379208e+00       3.426601706359e-08       3.150535911386e-01       4.884887367149e+00       2.952686880093e+04       1.241792429487e+00 
       6.323986939111e+02       9.146739071116e-04       4.151348532055e+02       2.185937959678e+00       1.376386348306e+04       2.173017345216e+01       8.718013153340e+06       2.020880099121e+02       4.428816902694e-01       6.276868916433e-01       3.401384372283e+00       3.426601706359e-08       3.063717750988e-01       4.778324763561e+00       2.978400436107e+04       1.240601990037e+00 
       6.279892720700e+02       9.251549609052e-04       4.171631774028e+02       2.161970580239e+00       1.376183515886e+04       2.187928438520e+01       8.656046678920e+06       2.029026015809e+02       4.306773428716e-01       6.146689614351e-01       3.330841263993e+00       3.426601706359e-08       2.979291872512e-01       4.674116789817e+00       3.004313018196e+04       1.239415515396e+00 
       6.236105395351e+02       9.357522066033e-04       4.191997106214e+02       2.138272815110e+00       1.375979862564e+04       2.202940513281e+01       8.594515243457e+06       2.037190143977e+02       4.188092879475e-01       6.019209967215e-01       3.261761076829e+00       3.426601706359e-08       2.897192360747e-01       4.572210631838e+00       3.030426010200e+04       1.238233009538e+00 
       6.192622827927e+02       9.464668980844e-04       4.212444795330e+02       2.114841526090e+00       1.375775385673e+04       2.218054239053e+01       8.533415813276e+06       2.045372448246e+02       4.072682595166e-01       5.894373994799e-01       3.194113475560e+00       3.426601706359e-08       2.817355116523e-01       4.472554680475e+00       3.056740805253e+04       1.237054476257e+00 
       6.149442898138e+02       9.573003025351e-04       4.232975108954e+02       2.091673613043e+00       1.375570082537e+04       2.233270289676e+01       8.472745375773e+06       2.053572892960e+02       3.960452468881e-01       5.772126877560e-01       3.127868753921e+00       3.426601706359e-08       2.739717806684e-01       4.375098503500e+00       3.083258805850e+04       1.235879919168e+00 
       6.106563500436e+02       9.682537005907e-04       4.253588315535e+02       2.068766013416e+00       1.375363950471e+04       2.248589343302e+01       8.412500939268e+06       2.061791442186e+02       3.851314876272e-01       5.652414932574e-01       3.062997821571e+00       3.426601706359e-08       2.664219815432e-01       4.279792818264e+00       3.109981423915e+04       1.234709341707e+00 
       6.063982543916e+02       9.793283864768e-04       4.274284684398e+02       2.046115701764e+00       1.375156986782e+04       2.264012082419e+01       8.352679532861e+06       2.070028059717e+02       3.745184607170e-01       5.535185589971e-01       2.999472191322e+00       3.426601706359e-08       2.590802197023e-01       4.186589465005e+00       3.136910080872e+04       1.233542747135e+00 
       6.021697952208e+02       9.905256681527e-04       4.295064485741e+02       2.023719689279e+00       1.374949188769e+04       2.279539193878e+01       8.293278206288e+06       2.078282709076e+02       3.641978799066e-01       5.420387369863e-01       2.937263966642e+00       3.426601706359e-08       2.519407629751e-01       4.095441380776e+00       3.164046207709e+04       1.232380138535e+00 
